Nova Scotia Department of Lands and Forests,\N,,PTR,PATROL,Canada,N
Novair,\N,1I,NVR,NAVIGATOR,Sweden,Y
Novogorod Air Enterprise,\N,,NVG,SADKO AVIA,Russia,N
Novosibirsk Aircraft Repairing Plant,\N,,NSP,NARPAIR,Russia,N
Novosibirsk Aviaenterprise,\N,,NBE,NAKAIR,Russia,N
Novosibirsk Aviation Production Association,\N,,NPO,NOVSIB,Russia,N
Noy Aviation,\N,,NOY,NOY AVIATION,Israel,N
Nuevo Continente,\N,N6,ACQ,AERO CONTINENTE,Peru,N
Nuevo Horizonte Internacional,\N,,NHR,NUEVO HORIZONTE,Mexico,N
Nunasi-Central Airlines,\N,,NUN,NUNASI,Canada,N
Nurman Avia Indopura,\N,,NIN,NURVINDO,Indonesia,N
Nyasa Express,\N,,NYS,NYASA,Malawi,N
Nas Air,\N,XY,KNE,NAS EXPRESS,Saudi Arabia,Y
O Air,\N,,OCN,O-BIRD,France,N
O'Connor Airlines,\N,UQ,OCM,OCONNOR,Australia,N
OAG,\N,CR,,,United Kingdom,N
OSACOM,\N,,JPA,J-PAT,United States,N
Oasis Hong Kong Airlines,\N,O8,OHK,OASIS,Hong Kong,Y
Ocean Air,\N,,BCN,BLUE OCEAN,Mauritania,Y
Ocean Airlines,\N,VC,VCX,OCEANCARGO,Italy,N
Ocean Sky (UK),\N,,OCS,OCEANSKY,United Kingdom,N
Ocean Wings Commuter Service,\N,,TUK,TUCKERNUCK,United States,N
Oceanair,\N,O6,ONE,OCEANAIR,Brazil,Y
Oceanic Airlines,\N,O2,,,Guinea,Y
Odessa Airlines,\N,,ODS,ODESSA AIR,Ukraine,N
Odyssey International,\N,,ODY,ODYSSEY,Canada,N
Office Federal De'Aviation Civile,\N,,FOC,FOCA,Switzerland,N
Ogooue Air Cargo,\N,,GBO,,Gabon,N
Okada Airlines,\N,,OKJ,OKADA AIR,Nigeria,N
Okapi Airways,\N,,OKP,OKAPI,Democratic Republic of Congo,N
Okay Airways,\N,,OKA,OKAYJET,China,N
Oklahoma Department of Public Safety,\N,,OKL,OKLAHOMA,United States,N
Olimex Aerotaxi,\N,,OLX,OLIMEX,Czech Republic,N
Olimp Air,\N,,KVK,PONTA,Kazakhstan,N
Olympic Airlines,\N,OA,OAL,OLYMPIC,Greece,Y
Olympic Aviation,\N,,OLY,OLAVIA,Greece,N
Oman Air,\N,WY,OMA,OMAN AIR,Oman,Y
Oman Royal Flight,\N,,ORF,OMAN,Oman,N
Omni - Aviacao e Tecnologia,\N,,OAV,OMNI,Portugal,N
Omni Air International,\N,OY,OAE,OMNI-EXPRESS,United States,Y
Omniflys,\N,,OMF,OMNIFLYS,Mexico,N
Omskavia Airline,\N,N3,OMS,OMSK,Russia,N
On Air Limited,\N,,ORL,ON AIR,Canada,N
One Two Go Airlines,\N,,OTG,THAI EXPRESS,Thailand,Y
Onetime Airlines Zambia,\N,,OTM,ZEDTIME,Zambia,N
Ontario Ministry of Health,\N,,MED,MEDICAL,Canada,N
Onur Air,\N,8Q,OHY,ONUR AIR,Turkey,Y
Opal Air,\N,,OPA,,Australia,N
Open Sky Aviation,\N,,OSA,,Lebanon,N
OpenSkies,\N,,BOS,MISTRAL,United Kingdom,N
Operadora Turistica Aurora,\N,,ORR,TURISTICA AURORA,Mexico,N
Operadora de Lineas Ejecutivas,\N,,OLE,OPERADORA,Mexico,N
Operadora de Transportes Aereos,\N,,OTP,OPERADORA AEREO,Mexico,N
Operadora de Veulos Ejectutivos,\N,,OPV,OPERADORA DE VUELOS,Mexico,N
Operation Enduring Freedom,\N,,LLO,APOLLO,Canada,N
Operational Aviation Services,\N,,OAX,,Australia,N
Orange Air Services,\N,,ORD,ORANGE SERVICES,Sierra Leone,N
Orange Air Sierra Leone,\N,,ORJ,ORANGE SIERRA,Sierra Leone,N
Orange Aviation,\N,,ORE,ORANGE AVIATION,Israel,N
Orbit Express Airlines,\N,,ORX,OREX,Turkey,N
Orca Air,\N,,ORK,ORCA TAXI,Egypt,N
Orebro Aviation,\N,,BUE,BLUELIGHT,Sweden,N
Orel State Air Enterprise,\N,,ORM,ORPRISE,Russia,N
Orenburg Airlines,\N,R2,ORB,ORENBURG,Russia,Y
Organizacion De Transportes Aereos,\N,,OTA,ORGANIZACION,Mexico,N
Organizacoes Mambra,\N,,OML,MAMBRA,Angola,N
Orient Air,\N,,OVV,ORIENTSYR,Syrian Arab Republic,N
Orient Airlines,\N,,OTR,ORIENTROC,Sudan,N
Orient Airways,\N,,ORN,ORIENT LINER,Pakistan,N
Orient Thai Airlines,\N,OX,OEA,ORIENT THAI,Thailand,Y
Oriental Air Bridge,\N,,NGK,ORIENTAL BRIDGE,Japan,N
Oriental Airlines,\N,,OAC,ORIENTAL AIR,Nigeria,N
Origin Pacific Airways,\N,QO,OGN,ORIGIN,New Zealand,Y
Orion Air Charter,\N,,OED,ORION CHARTER,South Africa,N
Orion-x,\N,,OIX,ORIONIX,Russia,N
Orlan-2000,\N,,KOV,ORLAN,Kazakhstan,N
Ornage Aircraft Leasing,\N,,RNG,ORANGE,Netherlands,N
Orscom Tourist Installations Company,\N,,OAD,ORSCOM,Egypt,N
Osh Avia,\N,,OSH,OSH AVIA,Kyrgyzstan,N
Ostend Air College,\N,,OCO,AIR COLLEGE,Belgium,N
Ostfriesische Lufttransport,\N,OL,OLT,OLTRA,Germany,Y
Oulun Tilauslento,\N,,FNL,FINN FLIGHT,Finland,N
Our Airline,\N,ON,RON,OUR AIRLINE,Nauru,N
Out Of The Blue Air Safaris,\N,,OOT,OOTBAS,South Africa,N
Overland Airways,\N,OJ,OLA,OVERLAND,Nigeria,Y
Oxaero,\N,,OXE,OXOE,United Kingdom,N
Oxford Air Services,\N,,WDK,WOODSTOCK,United Kingdom,N
Oxley Aviation,\N,,OAA,,Australia,N
Ozark Air Lines,\N,OZ,OZR,OZARK,United States,N
Ozjet Airlines,\N,O7,OZJ,AUSJET,Australia,Y
P & P Floss Pick Manufacturers,\N,,KTL,KNOTTSBERRY,South Africa,N
PAC Air,\N,,PCR,PACAIR,United States,N
PAN Air,\N,PV,PNR,SKYJET,Spain,Y
PB Air,\N,9Q,PBA,PEEBEE AIR,Thailand,Y
PDQ Air Charter,\N,,PDQ,DISPATCH,United States,N
PHH Aviation System,\N,,XAS,,United States,N
PLM Dollar Group,\N,,PDG,OSPREY,United Kingdom,N
PLUNA,\N,PU,PUA,PLUNA,Uruguay,Y
PMTair,\N,U4,PMT,MULTITRADE,Cambodia,Y
PRT Aviation,\N,,PRP,PRONTO,Spain,N
PSA Airlines,\N,,JIA,BLUE STREAK,United States,N
PTL Luftfahrtunternehemen,\N,,KST,KING STAR,Germany,N
Paccair,\N,,WIS,WISCAIR,United States,N
Pace Airlines,\N,Y5,PCE,PACE,United States,N
Pacific Air Boats,\N,,PAB,AIR BOATS,Canada,N
Pacific Air Charter,\N,,PRC,PACIFIC CHARTER,United States,N
Pacific Air Express,\N,,PCF,PACIFIC EXPRESS,United States,N
Pacific Air Transport,\N,,PXP,PAK EXPRESS,United States,N
Jetstar Pacific,Pacific Airlines,BL,PIC,PACIFIC AIRLINES,Vietnam,Y
Pacific Alaska Airlines,\N,,PAK,PACIFIC ALASKA,United States,N
Pacific Aviation (Australia),\N,,PCV,PACAV,Australia,N
Pacific Aviation (United States),\N,,PCX,,United States,N
Pacific Blue,\N,DJ,PBN,BLUEBIRD,New Zealand,N
Pacific Coast Airlines,\N,,PQA,SAGE BRUSH,United States,N
Pacific Coastal Airline,\N,8P,PCO,PASCO,Canada,Y
Pacific East Asia Cargo Airlines,\N,Q8,PEC,PAC-EAST CARGO,Philippines,Y
Pacific Flight Services,\N,,PFA,PACIFIC SING,Singapore,N
Pacific International Airlines,\N,,PIN,ROAD RUNNERS,United States,N
Pacific Island Aviation,\N,,PSA,PACIFIC ISLE,United States,Y
Pacific Jet,\N,,PCJ,PACIFIC JET,United States,N
Pacific Pearl Airways,\N,,PPM,PACIFIC PEARL,Philippines,N
Pacific Rim Airways,\N,,PAR,PACRIM,Australia,N
Pacific Southwest Airlines,\N,PS,PSX,SMILEY,United States,N
Pacific Wings,\N,LW,NMI,TSUNAMI,United States,Y
Pacificair,\N,GX,,,Philippines,N
Pacificair Airlines,\N,,PFR,PACIFIC WEST,United States,N
Package Express,\N,,RCY,RACE CITY,United States,N
Paisajes Espanoles,\N,,PAE,PAISAJES,Spain,N
Pak West Airlines,\N,,PKW,PLATINUM WEST,United States,N
Pakistan International Airlines,PIA Pakistan International,PK,PIA,PAKISTAN,Pakistan,Y
Pakker Avio,\N,,PKR,PAKKER AVIO,Estonia,N
Pal Aerolineas,\N,,LPA,LINEASPAL,Mexico,N
Palau Asia Pacific Airlines,\N,,PPC,PALAU ASIAPAC,Palau,N
Palau Trans Pacific Airline,\N,GP,PTP,TRANS PACIFIC,Palau,N
Palestinian Airlines,\N,PF,PNW,PALESTINIAN,Egypt,N
Palmer Aviation,\N,,JSP,PALMER,United Kingdom,N
Pamir Airways,\N,NR,PIR,PAMIR,Afghanistan,N
Pan African Air Services,\N,,PFN,PANAFRICAN,Sierra Leone,N
Pan African Airways,\N,,ODM,,Kenya,N
Pan Air,\N,,PAX,PANNEX,United States,N
Pan Am Weather Systems,\N,,XPA,,United States,N
Pan Am World Airways,\N,,PWD,,Dominican Republic,N
Pan American Airways,\N,PA,PAA,,United States,N
Pan American World Airways,\N,PA,PAA,CLIPPER,United States,N
Pan Europeenne Air Service,\N,,PEA,,France,N
Pan Havacilik Ve Ticaret,\N,,PHT,PANANK,Turkey,N
Pan Malaysian Air Transport,\N,,PMA,PAN MALAYSIA,Malaysia,N
Pan-Air,\N,,PNC,PANAIRSA,Mexico,N
Panafrican Airways,\N,PQ,PNF,PANWAYS,Ivory Coast,N
Panagra Airways,\N,,PGI,PANAGRA,United States,N
Panamedia,\N,,PEI,PANAMEDIA,Spain,N
Panavia,\N,,PVI,,Panama,N
Panh,\N,,PNH,KUBAN LIK,Russia,N
Pannon Air Service,\N,,PHU,PANNON,Hungary,N
Panorama,\N,,PNM,PANORAMA,Spain,N
Panorama Air Tour,\N,,PAH,LANI,United States,N
Panorama Flight Service,\N,,AFD,AIRFED,United States,N
Pantanal Linhas Aéreas,\N,P8,PTN,PANTANAL,Brazil,N
Papair Terminal,\N,,HMP,PAPAIR TERMINAL,Haiti,N
Paradise Airways,\N,,PAI,SEA RAY,United States,N
Paradise Island Airways,\N,,PDI,PARADISE ISLAND,United States,N
Paragon Air Express,\N,,PGX,PARAGON EXPRESS,United States,N
Paragon Global Flight Support,\N,,PGF,,United Kingdom,N
Paramount Airlines,\N,,PRR,PARAMOUNT,Sierra Leone,N
Paramount Airways,\N,I7,PMW,PARAWAY,India,Y
Parcel Express,\N,,APE,AIR PARCEL,United States,N
Pariz Air,\N,,IRE,PARIZAIR,Iran,N
Pars Aviation Service,\N,,PRA,PARSAVIA,Iran,N
Parsa,\N,,PST,TURISMO REGIONAL,Panama,N
Parsons Airways Northern,\N,,FAP,,Canada,N
Pascan Aviation,\N,,PSC,PASCAN,Canada,N
Passaredo Transportes Aereos,\N,,PTB,PASSAREDO,Brazil,Y
Patria Cargas Aereas,\N,,PTC,PATRIA,Argentina,N
Patriot Aviation Limited,\N,,BYT,BYTE,United Kingdom,N
Patterson Aviation Company,\N,,ETL,ENTEL,United States,N
Pawan Hans,\N,,PHE,PAWAN HANS,India,N
Payam Air,\N,,IRP,PAYAMAIR,Iran,N
Peach Air,\N,,KGC,GOLDCREST,United Kingdom,N
Pearl Air,\N,,PRL,PEARL LINE,Pakistan,N
Pearl Air Services,\N,,PBY,PEARL SERVICES,Uganda,N
Pearl Airways,\N,HP,HPA,PEARL AIRWAYS,Haiti,N
Peau Vava%Gʻ%@u,\N,,PVU,PEAU,Tonga,N
Pecotox Air,\N,,PXA,PECOTOX,Moldova,N
Pegasus Airlines,\N,PC,PGT,SUNTURK,Turkey,Y
Pegasus Aviation,\N,,PEV,PEGAVIATION,Greece,N
Pegasus Hava Tasimaciligi,\N,1I,,,Turkey,N
Pegasus Helicopters,\N,,HAK,HELIFALCON,Norway,N
Pelican Air Services,\N,,PDF,PELICAN AIRWAYS,South Africa,N
Pelican Express,\N,,PEX,PELICAN EXPRESS,United States,N
Pelita Air Service,\N,,PAS,PELITA,Indonesia,N
Pem-Air,\N,,PEM,PEM-AIR,Canada,N
Pen-Avia,\N,,PDY,PENDLEY,United Kingdom,N
Peninsula Airways,\N,KS,PEN,PENINSULA,United States,Y
Peninter Aerea,\N,,PNE,PENINTER,Mexico,N
Penya De L'Aire,\N,,PCA,PENA DEL AIRE,Spain,N
Peran,\N,,CVT,CVETA,Kazakhstan,N
Perforadora Central,\N,,PCC,PERFORADORA CENTRAL,Mexico,N
Perimeter Aviation,\N,,PAG,PERIMETER,Canada,N
Perm Airlines,\N,P9,PGP,PERM AIR,Russia,N
Personas Y Pasquetes Por Air,\N,,PPQ,PERSONSPAQ,Mexico,N
Peruvian Air Force,\N,,FPR,,Peru,N
Peruvian Navy,\N,,INP,,Peru,N
Petroleos Mexicanos,\N,,PMX,PEMEX,Mexico,N
Petroleum Helicopters,\N,,PHM,PETROLEUM,United States,N
Petroleum Helicopters de Colombia,\N,,PHC,HELICOPTERS,Colombia,N
Petropavlovsk-Kamchatsk Air Enterprise,\N,,PTK,PETROKAM,Russia,N
Petty Transport,\N,,PTY,PETTY,United States,N
Phenix Aviation,\N,,PHV,NEW BIRD,France,N
Phetchabun Airline,\N,,PMY,PHETCHABUN AIR,Thailand,N
Philippine Airlines,\N,PR,PAL,PHILIPPINE,Philippines,Y
Philips Aviation Services,\N,,PHI,PHILAIR,Netherlands,N
Phillips Air,\N,,BCH,BEACHBALL,United States,N
Phillips Alaska,\N,,PDD,PADA,United States,N
Phillips Michigan City Flying Service,\N,,PHL,PHILLIPS,United States,N
Phoebus Apollo Aviation,\N,,PHB,PHOEBUS,South Africa,N
Phoebus Apolloa Zambia,\N,,KZM,CARZAM,Zambia,N
Phoenix Air Group,\N,,PHA,GRAY BIRD,United States,N
Phoenix Air Lines,\N,,PHN,PHOENIX BRASIL,Brazil,N
Phoenix Air Service,\N,,PAM,PHOENIX,Germany,N
Phoenix Air Transport,\N,,PPG,PAPAGO,United States,N
Phoenix Airline Services,\N,,WDY,WINDYCITY,United States,N
Phoenix Airways,\N,HP,,,Switzerland,N
Phoenix Avia,\N,,PHY,PHOENIX ARMENIA,Armenia,N
Phoenix Aviation,\N,,PHG,PHOENIX GROUP,Kyrgyzstan,N
Phoenix Flight Operations,\N,,XPX,,United States,N
Phuket Air,\N,9R,VAP,PHUKET AIR,Thailand,N
Piedmont Airlines (1948-1989),\N,PI,PDT,PIEDMONT,United States,Y
Pilatus Flugzeugwerke,\N,,PCH,PILATUS WINGS,Switzerland,N
Pilatus PC-12 Center De Mexico,\N,,PLU,PILATUS MEXICO,Mexico,N
Pimichikamac Air,\N,,MKS,MIKISEW,Canada,N
Pineapple Air,\N,,PNP,PINEAPPLE AIR,Bahamas,N
Pinframat,\N,,PIM,PINFRAMAT,Angola,N
Pinnacle Air Group,\N,,PCL,PINNACLE GROUP,United States,N
Pinnacle Airlines,\N,9E,FLG,FLAGSHIP,United States,Y
Pioneer Airlines,\N,,PIO,PIONEER,United States,N
Pioneers Limited,\N,,PER,,Pakistan,N
Pirinair Express,\N,,PRN,PRINAIR EXPRESS,Spain,N
Planar,\N,,PLN,PLANAR,Angola,N
Planemaster Services,\N,,PMS,PLANEMASTER,United States,N
Planet Airways,\N,,PLZ,PLANET,United States,N
Players Air,\N,,PYZ,PLAYERS AIR,United States,N
Ploizeihubschrauberstaffel Hamburg,\N,,LIB,LIBELLE,Germany,N
Plymouth School of Flying,\N,,PSF,LIZARD,United Kingdom,N
Pocono Air Lines,\N,,POC,POCONO,United States,N
Podilia-Avia,\N,,PDA,PODILIA,Ukraine,N
Point Afrique Niger,\N,,PAZ,POINTAIR NIGER,Niger,N
Point Airlines,\N,,RMI,POINT AIRLINE,Nigeria,N
Pointair Burkina,\N,,PAW,POINTAIR BURKINA,Burkina Faso,N
Points of Call Airlines,\N,,PTS,POINTSCALL,Canada,N
Polar Air Cargo,\N,PO,PAC,POLAR,United States,N
Polar Airlines de Mexico,\N,,PMO,POLAR MEXICO,Mexico,N
Polestar Aviation,\N,,PSR,POLESTAR,United Kingdom,N
Polet,\N,,POT,POLET,Russia,Y
Police Aux Frontiers,\N,,POF,AIRPOL,France,N
Police Aviation Services,\N,,PLC,SPECIAL,United Kingdom,N
Polish Air Force,\N,,PLF,POLISH AIRFORCE,Poland,N
Polish Navy,\N,,PNY,POLISH NAVY,Poland,N
Polizeifliegerstaffel Nordrhein-Westfalen,\N,,NRW,HUMMEL,Germany,N
Polizeihibschrauberstaffel Neidersachsen,\N,,PPH,POLICE PHOENIX,Germany,N
Polizeihuberschrauberstaffel Sachsen-Anhalt,\N,,PIK,POLICE IKARUS,Germany,N
Polizeihubschrafterstaffel Rheinland-Pfalz,\N,,SRP,SPERBER,Germany,N
Polizeihubschrauberstaffel Baden-Wurtemberg,\N,,PBW,BUSSARD,Germany,N
Polizeihubschrauberstaffel Bayern,\N,,EDL,POLICE EDELWEISS,Germany,N
Polizeihubschrauberstaffel Brandenburg,\N,,PBB,ADEBAR,Germany,N
Polizeihubschrauberstaffel Hessen,\N,,PHH,IBIS,Germany,N
Polizeihubschrauberstaffel Mecklenburg-Vorpommern,\N,,PMV,POLICE MERLIN,Germany,N
Polizeihubschrauberstaffel Sachsen,\N,,PHS,PASSAT,Germany,N
Polizeihubschrauberstaffel Thuringen,\N,,HBT,HABICHT,Germany,N
Polo Aviation,\N,,CUK,CHUKKA,United Kingdom,N
Polynesian Air-Ways,\N,,PLA,POLYAIR,United States,N
Polynesian Airlines,\N,PH,PAO,POLYNESIAN,Samoa,Y
Polynesian Blue,\N,DJ,PLB,POLYBLUE,New Zealand,N
Polyot Sirena,\N,1U,,,Russia,N
Pond Air Express,\N,,PND,POND AIR,United States,N
Pont International Airline Services,\N,,PSI,PONT,Suriname,N
Pool Aviation,\N,,PLX,POOLEX,United Kingdom,N
Port Townsend Airways,\N,,PTQ,TOWNSEND,United States,N
Porteadora De Cosola,\N,,POR,PORTEADORA,Mexico,N
Porter Airlines,\N,PD,POE,PORTER AIR,Canada,Y
Portugalia,\N,NI,PGA,PORTUGALIA,Portugal,Y
Portuguese Air Force,\N,,AFP,PORTUGUESE AIR FORCE,Portugal,N
Portuguese Army,\N,,POA,PORTUGUESE ARMY,Portugal,N
Portuguese Navy,\N,,PON,PORTUGUESE NAVY,Portugal,N
Potomac Air,\N,BK,PDC,DISTRICT,United States,Y
Potosina Del Aire,\N,,PSN,POTOSINA,Mexico,N
Powell Air,\N,,PWL,POWELL AIR,Canada,N
Prairie Flying Service,\N,,PFS,PRAIRIE,United States,N
Pratt and Whitney Canada,\N,,PWC,PRATT,Canada,N
Precision Air,\N,PW,PRF,PRECISION AIR,Tanzania,Y
Precision Airlines,\N,,PRE,PRECISION,United States,N
Premiair,\N,,BAT,BALLISTIC,Luxembourg,N
Premiair Aviation Services,\N,,PGL,PREMIERE,United Kingdom,N
Premiair Fliyng Club,\N,,PME,ADUR,United Kingdom,N
Premium Air Shuttle,\N,,EMI,BLUE SHUTTLE,Nigeria,N
Premium Aviation,\N,,PMU,PREMIUM,Germany,N
Presidence Du Faso,\N,,BFA,,Burkina Faso,N
Presidencia de La Republica de Guinea Ecuatorial,\N,,ONM,,Equatorial Guinea,N
President Airlines,null,TO,PSD,,Cambodia,N
Presidential Aviation,\N,,PRD,PRESIDENTIAL,United States,N
Priester Aviation,\N,,PWA,PRIESTER,United States,N
Primair,\N,,PMM,PRIMAVIA,Russia,N
Primaris Airlines,\N,FE,WCP,WHITECAP,United States,N
Primas Courier,\N,,PMC,PRIMAC,United States,N
Primavia Limited,\N,,CRY,CARRIERS,United Kingdom,N
Prime Air,\N,,PRM,PRIME AIR,United States,N
Prime Aviation,\N,,PKZ,PRAVI,Kazakhstan,N
Prince Edward Air,\N,,CME,COMET,Canada,N
Princely Jets,\N,,PJP,PRINCELY JETS,Pakistan,N
Princess Air,\N,8Q,,,,N
Princeton Aviation Corporation,\N,,PCN,PRINCETON,United States,N
Priority Air Charter,\N,,PRY,PRIORITY AIR,United States,N
Priority Air Transport,\N,,PAT,PAT,United States,N
Priority Aviation Company,\N,,BCK,BANKCHECK,United States,N
Privatair,\N,,PTI,PRIVATAIR,Switzerland,Y
Private Jet Expeditions,\N,,PJE,PEE JAY,United States,N
Private Jet Management,\N,,PJA,PRIVATE FLIGHT,United States,N
Private Wings Flugcharter,\N,8W,PWF,PRIVATE WINGS,Germany,N
Privilege Style L,\N,,PVG,PRIVILEGE,Spain,N
Pro Air,\N,,PRH,PROHAWK,United States,N
Pro Air Service,\N,,PSZ,POP-AIR,United States,N
Probiz Guinee,\N,,GIY,PROBIZ,Guinea,N
Professional Express Courier Service,\N,,PAD,AIR PROFESSIONAL,United States,N
Professione VOlare,\N,,PVL,VOLARE,Italy,N
Proflight Commuter Services,\N,P0,,,Zambia,Y
Promotora Industria Totolapa,\N,,PTT,TOTOLAPA,Mexico,N
Propair,\N,,PRO,PROPAIR,Canada,N
Propflight Air Services,\N,,PFZ,PROFLIGHT-ZAMBIA,Zambia,N
Propheter Aviation,\N,,PPA,AIR PROP,United States,N
Proteus Helicopteres,\N,,PTH,PROTEUS,France,N
Providence Airline,\N,,PTL,PLANTATION,United States,N
Providence Aviation Services,\N,,AWD,,Pakistan,N
Provincial Airlines,\N,,SPR,SPEEDAIR,Canada,N
Provincial Express,\N,,PRV,PROVINCIAL,Canada,N
Pskovavia,\N,,PSW,PSKOVAVIA,Russia,N
Psudiklat Perhubungan Udara/PLP,\N,,UDA,UDARA,Indonesia,N
Ptarmigan Airways,\N,,PTA,PTARMIGAN,Canada,N
Publiservicios Aereos,\N,,PSP,PUBLISERVICIOS,Mexico,N
Publivoo,\N,,PUV,PUBLIVOO,Portugal,N
Puerto Rico National Guard,\N,,PNG,,United States,N
Puerto Vallarta Taxi Aereo,\N,,TXV,TAXIVALLARTA,Mexico,N
Pulkovo Aircraft Services,\N,,PGH,,Russia,N
Puma Linhas Aereas,\N,,PLY,PUMA BRASIL,Brazil,N
Puntavia Air Services,\N,,PTV,PUNTAVIA,Djibouti,N
Punto Fa,\N,,MGO,MANGO,Spain,N
Pyramid Air Lines,\N,,PYR,PYAIR,Egypt,N
Qanot Sharq,\N,,QNT,QANAT SHARQ,Uzbekistan,N
Qantas,Qantas Airways,QF,QFA,QANTAS,Australia,Y
Qatar Air Cargo,\N,,QAC,QATAR CARGO,Qatar,N
Qatar Airways,\N,QR,QTR,QATARI,Qatar,Y
Qatar Amiri Flight,\N,,QAF,AMIRI,Qatar,N
Qeshm Air,\N,,IRQ,QESHM AIR,Iran,N
Quantex Environmental,\N,,QTX,AIR QUANTEX,Canada,N
Quebec Government Air Service,\N,,QUE,QUEBEC,Canada,N
Queen Air,\N,,QNA,QUEEN AIR,Dominican Republic,N
Quest Diagnostics,\N,,LBQ,LABQUEST,United States,N
Quick Air Jet Charter,\N,,QAJ,DAGOBERT,Germany,N
Quick Airways Holland,\N,,QAH,QUICK,Netherlands,N
Quisqueya Airlines,\N,,QAS,QUISQUEYA,Haiti,N
Qurinea Air Service,\N,,QAQ,QURINEA AIR,Libya,N
Qwest Commuter Corporation,\N,,QCC,QWEST AIR,United States,N
Qwestair,\N,,QWA,,Australia,N
Qwila Air,\N,,QWL,Q-CHARTER,South Africa,N
RA Jet Aeroservicios,\N,,RJT,RA JET,Mexico,N
RACSA,\N,R6,,,Guatemala,Y
RAF Barkston Heath,\N,,BKH,,United Kingdom,N
Church Fenton Flying Training Unit,\N,,CFN,CHURCH FENTON,United Kingdom,N
Coltishall Flying Training Unit,\N,,COH,COLT,United Kingdom,N
Coningsby Flying Training Unit,\N,,CBY,TYPHOON,United Kingdom,N
Cottesmore Flying Training Unit,\N,,COT,COTTESMORE,United Kingdom,N
Cranwell Flying Training Unit,\N,,CWL,CRANWELL,United Kingdom,N
Kinloss Flying Training Unit,\N,,KIN,KINLOSS,United Kingdom,Y
Leeming Flying Training Unit,\N,,LEE,JAVELIN,United Kingdom,N
RAF Leuchars,\N,,LCS,LEUCHARS,United Kingdom,N
Linton-on-Ouse Flying Training Unit,\N,,LOP,LINTON ON OUSE,United Kingdom,N
Lossiemouth Flying Training Unit,\N,,LOS,LOSSIE,United Kingdom,N
Marham Flying Training Unit,\N,,MRH,MARHAM,United Kingdom,N
Northwood Headquarters (RAF,\N,,NWO,,United Kingdom,N
RAF Scampton,\N,,SMZ,SCAMPTON,United Kingdom,N
RAF St Athan,\N,,STN,SAINT ATHAN,UNited Kingdom,N
RAF St Mawgan Search and Rescue,\N,,SMG,,United Kingdom,N
RAF Topcliffe Flying Training Unit,\N,,TOF,TOPCLIFFE,United Kingdom,N
RAF Valley Flying Training Unit,\N,,VYT,ANGLESEY,United Kingdom,N
RAF Valley SAR Training Unit,\N,,VLL,,United Kingdom,N
Waddington FTU,\N,,WAD,VULCAN,United Kingdom,N
Wittering FTU,\N,,WIT,STRIKER,United Kingdom,N
RAF-Avia,\N,,MTL,MITAVIA,Latvia,N
RAK Airways,\N,,RKM,RAKAIR,United Arab Emirates,N
RWL Luftfahrtgesellschaft,\N,,RWL,RHEINTRAINER,Germany,N
Rabbit-Air,\N,,RBB,RABBIT,Switzerland,N
Race Cargo Airlines,\N,,ACE,Fastcargo,Ghana,N
Rader Aviation,\N,,GBR,GREENBRIER AIR,United States,N
Radixx Solutions International,\N,1D,,,United States,N
Raji Airlines,\N,,RAJ,RAJI,Pakistan,N
Raleigh Flying Service,\N,,RFA,RALEIGH SERVICE,United States,N
Ram Air Freight,\N,,REX,RAM EXPRESS,United States,N
Ram Aircraft Corporation,\N,,RMT,RAM FLIGHT,United States,N
Ramp 66,\N,,PPK,PELICAN,United States,N
Rangemile Limited,\N,,RGM,RANGEMILE,United Kingdom,N
Raslan Air Service,\N,,MWR,RASLAN,Egypt,N
Rath Aviaton,\N,,RAQ,RATH AVIATION,Austria,N
Ratkhan Air,\N,,CSM,LORRY,Kazakhstan,N
Raven Air,\N,,RVR,RAVEN,United Kingdom,N
Raven Air,\N,,RVN,RAVEN U-S,United States,N
Ray Aviation,\N,,REI,RAY AVIATION,Israel,N
Raya Jet,\N,,RYT,,Jordan,N
Raytheon Aircraft Company,\N,,RTN,RAYTHEON,United States,N
Raytheon Corporate Jets,\N,,RCJ,NEWPIN,United Kingdom,N
Raytheon Travel Air,\N,,KSS,KANSAS,United States,N
Real Aero Club De Baleares,\N,,RCB,BALEARES,Spain,N
Real Aero Club de Reus-Costa Dorado,\N,,CDT,AEROREUS,Spain,N
Real Aeroclub De Ternerife,\N,,RCD,AEROCLUB,Spain,N
Real Aviation,\N,,RLV,REAL,Ghana,N
Rebus,\N,,REB,REBUS,Bulgaria,N
Red Aviation,\N,,PSH,PASSION,United Kingdom,N
Red Baron Aviation,\N,,RBN,RED BARON,United States,N
Red Devils Parachute Display Team,\N,,DEV,RED DEVILS,United Kingdom,N
Red Sea Aviation,\N,,RDV,RED AVIATION,Egypt,N
Red Sky Ventures,\N,,RSV,RED SKY,Namibia,N
Red Star,\N,,STR,STARLINE,United Arab Emirates,N
Redhill Aviation,\N,8L,RHC,REDAIR,United Kingdom,N
Reed Aviation,\N,,RAV,REED AVIATION,United Kingdom,N
Reef Air,\N,,REF,REEF AIR,New Zealand,N
Reem Air,\N,V4,REK,REEM AIR,Kyrgyzstan,N
Reeve Aleutian Airways,\N,,RVV,REEVE,United States,N
Regal Bahamas International Airways,\N,,RBH,CALYPSO,Bahamas,N
Regency Airlines,\N,,RGY,REGENCY,United States,N
